| 156 | Zachary     | M      |  62 | USA       |
| 157 | Calvin      | M      |  78 | Sri Lanka |
| 158 | Braxton     | M      |  16 | Italy     |
| 159 | Esther      | F      |  69 | Italy     |
| 160 | Valeria     | F      |  38 | Brazil    |
| 161 | Ashton      | M      |  35 | India     |
| 162 | Rhett       | M      |  98 | Chile     |
| 163 | Atlas       | M      |  21 | Italy     |
| 164 | Jude        | M      |  81 | Spain     |
| 165 | Bailey      | F      |  72 | Italy     |
| 166 | Ember       | F      |  28 | USA       |
| 167 | Bentley     | M      |  62 | Brazil    |
| 168 | Carlos      | M      |  38 | USA       |
| 169 | Ryker       | M      |  97 | Italy     |
| 170 | Adriel      | M      |  19 | Chile     |
| 171 | Alexandra   | F      | 100 | USA       |
| 172 | Faith       | F      |  42 | Sri Lanka |
| 173 | Arthur      | M      |  63 | Spain     |
| 174 | Ace         | M      |  94 | Ireland   |
| 175 | Tyler       | M      | 100 | Sri Lanka |
| 176 | Jayce       | M      |  28 | Australia |
| 177 | Millie      | F      | 100 | Ireland   |
| 178 | June        | F      |  98 | Ireland   |
| 179 | Kaiden      | M      |  91 | Sri Lanka |
| 180 | Maxwell     | M      |  89 | Italy     |
| 181 | Juan        | M      |  88 | Spain     |
| 182 | Dean        | M      |  79 | Chile     |
| 183 | Ada         | F      |  32 | Italy     |
| 184 | Anastasia   | F      |  32 | Sri Lanka |
| 185 | Olive       | F      |  99 | Spain     |
| 186 | Matteo      | M      |  66 | Italy     |
| 187 | Malachi     | M      |  64 | Australia |
| 188 | Ivan        | M      |  16 | Chile     |
| 189 | Elliott     | M      |  43 | Spain     |
| 190 | Jesus       | M      |  98 | Brazil    |
| 191 | Amy         | F      |  69 | Spain     |
| 192 | Ruth        | F      |  45 | Sri Lanka |
| 193 | Aubree      | F      |  83 | Australia |
| 194 | Max         | M      |  28 | Chile     |
| 195 | Elliot      | M      |  39 | Italy     |
| 196 | Graham      | M      |  68 | USA       |
| 197 | Arabella    | F      |  94 | Chile     |
| 198 | Sara        | F      |  69 | Brazil    |
| 199 | Journee     | F      |  81 | Brazil    |
| 200 | Beckett     | M      |  73 | USA       |
| 201 | Amari       | M      |  65 | Spain     |
| 202 | Karter      | M      |  21 | Chile     |
| 203 | Timothy     | M      |  79 | Italy     |
| 204 | Abraham     | M      |  79 | Brazil    |
| 205 | Jesse       | M      |  20 | Australia |
| 206 | Selena      | F      |  83 | Chile     |
| 207 | Oaklynn     | F      |  71 | Brazil    |
| 208 | Morgan      | F      |  42 | Italy     |
| 209 | Zayden      | M      |  71 | Sri Lanka |
| 210 | Blake       | M      |  42 | USA       |
| 211 | Alejandro   | M      |  32 | Chile     |
| 212 | Dawson      | M      |  42 | Brazil    |
| 213 | Juliana     | F      |  36 | Italy     |
| 214 | Finley      | F      |  46 | India     |
| 215 | Presley     | F      |  21 | Italy     |
| 216 | Tristan     | M      |  66 | Sri Lanka |
| 217 | Victor      | M      |  66 | USA       |
| 218 | Avery       | M      |  92 | Sri Lanka |
| 219 | Joel        | M      |  53 | Sri Lanka |
| 220 | Grant       | M      |  94 | Sri Lanka |
| 221 | Eric        | M      |  14 | USA       |
| 222 | London      | F      |  75 | Italy     |
| 223 | Kimberly    | F      |  65 | Brazil    |
| 224 | Elsie       | F      |  63 | Ireland   |
| 225 | Patrick     | M      |  27 | Ireland   |
| 226 | Peter       | M      |  87 | Chile     |
| 227 | Richard     | M      |  65 | Brazil    |
| 228 | Edward      | M      |  78 | USA       |
| 229 | Andres      | M      |  69 | Sri Lanka |
| 230 | Nyla        | F      |  96 | Chile     |
| 231 | Vera        | F      |  90 | Chile     |
| 232 | Hope        | F      |  51 | Chile     |
| 233 | Annie       | F      |  50 | Australia |
| 234 | Kaia        | F      |  41 | Ireland   |
| 235 | Myla        | F      |  54 | Ireland   |
| 236 | Adonis      | M      |  12 | Australia |
| 237 | Kyrie       | M      |  75 | Italy     |
| 238 | Matias      | M      |  75 | USA       |
| 239 | Oscar       | M      |  74 | India     |
| 240 | Lukas       | M      |  93 | Spain     |
| 241 | Harlow      | F      |  86 | Italy     |
| 242 | Rachel      | F      |  58 | India     |
| 243 | Gracie      | F      |  80 | Italy     |
| 244 | Rowan       | F      |  93 | Italy     |
| 245 | Rafael      | M      |  37 | Brazil    |
| 246 | Zane        | M      |  81 | Brazil    |
| 247 | Jeremy      | M      |  49 | Brazil    |
| 248 | Lilah       | F      | 100 | Spain     |
| 249 | Adelyn      | F      |  42 | Brazil    |
| 250 | Phoebe      | F      |  67 | Australia |
| 251 | Octavia     | F      |  34 | Italy     |
| 252 | Kash        | M      |  22 | Chile     |
| 253 | Preston     | M      |  79 | Australia |
| 254 | Kyler       | M      |  94 | Australia |
| 255 | Jax         | M      |  66 | Brazil    |
| 256 | Jett        | M      |  80 | Australia |
| 257 | Kaleb       | M      |  24 | Italy     |
| 258 | Kayla       | F      |  92 | India     |
| 259 | Malia       | F      |  77 | India     |
| 260 | Elaina      | F      |  27 | Sri Lanka |
| 261 | Saylor      | F      |  58 | Spain     |
| 262 | Brooke      | F      |  17 | Sri Lanka |
| 263 | Riley       | M      |  82 | India     |
| 264 | Simon       | M      |  26 | India     |
| 265 | Phoenix     | M      |  87 | Ireland   |
| 266 | Adelaide    | F      |  91 | India     |
| 267 | Daniela     | F      |  82 | Ireland   |
| 268 | Kenneth     | M      |  86 | Chile     |
| 269 | Nico        | M      |  98 | Spain     |
| 270 | Kaden       | M      |  75 | Italy     |
| 271 | Lane        | M      |  82 | Ireland   |
| 272 | Delaney     | F      |  58 | USA       |
| 273 | Dakota      | F      |  95 | Brazil    |
| 274 | Mya         | F      |  37 | USA       |
| 275 | Kairo       | M      |  77 | Chile     |
| 276 | Maximus     | M      |  21 | Brazil    |
| 277 | Omar        | M      |  13 | Spain     |
| 278 | Finley      | M      |  14 | Australia |
| 279 | Lucille     | F      |  85 | Chile     |
| 280 | Trinity     | F      |  10 | USA       |
| 281 | Gia         | F      |  69 | Spain     |
| 282 | Tatum       | F      |  69 | Brazil    |
| 283 | Atticus     | M      |  81 | Brazil    |
| 284 | Crew        | M      |  46 | Ireland   |
| 285 | Brantley    | M      |  10 | Italy     |
| 286 | Kali        | F      |  14 | Brazil    |
| 287 | Stevie      | F      |  78 | Ireland   |
| 288 | Maggie      | F      |  73 | Spain     |
| 289 | Colin       | M      |  37 | USA       |
| 290 | Dallas      | M      |  73 | Sri Lanka |
| 291 | Walter      | M      |  91 | Australia |
| 292 | Brady       | M      |  23 | Ireland   |
| 293 | Hayden      | F      |  53 | Ireland   |
| 294 | Joanna      | F      |  64 | India     |
| 295 | Jocelyn     | F      |  97 | USA       |
| 296 | Bryan       | M      |  54 | Brazil    |
| 297 | Aidan       | M      |  94 | Australia |
| 298 | Cohen       | M      |  28 | Brazil    |
| 299 | Brian       | M      |  83 | Spain     |
| 300 | Cayden      | M      |  42 | Chile     |
| 301 | Andre       | M      |  17 | Sri Lanka |
| 302 | Leia        | F      |  68 | Ireland   |
| 303 | Paige       | F      |  82 | Brazil    |
| 304 | Niko        | M      |  54 | Sri Lanka |
| 305 | Maximiliano | M      |  87 | Sri Lanka |
| 306 | Zander      | M      |  42 | Chile     |
| 307 | Khalil      | M      |  48 | Brazil    |
| 308 | Rory        | M      |  93 | Sri Lanka |
| 309 | Harley      | F      |  12 | Chile     |
| 310 | Lia         | F      |  50 | Brazil    |
| 311 | Phoenix     | F      |  36 | Australia |
| 312 | Francisco   | M      |  50 | Brazil    |
| 313 | Cruz        | M      |  11 | Sri Lanka |
| 314 | Kobe        | M      |  11 | Chile     |
| 315 | Thea        | F      |  28 | Ireland   |
| 316 | Jayla       | F      |  16 | Chile     |
| 317 | Reid        | M      |  19 | USA       |
| 318 | Daxton      | M      |  90 | Chile     |
| 319 | Vivienne    | F      |  73 | Ireland   |
| 320 | Hallie      | F      |  86 | Sri Lanka |
| 321 | Madilyn     | F      |  33 | USA       |
| 322 | Orion       | M      |  38 | USA       |
| 323 | Spencer     | M      |  65 | USA       |
| 324 | Ophelia     | F      |  58 | USA       |
| 325 | Celeste     | F      |  59 | USA       |
| 326 | Alayah      | F      |  99 | USA       |
| 327 | Colson      | M      |  10 | USA       |
| 328 | Cairo       | M      |  83 | Spain     |
| 329 | Gunner      | M      |  39 | Brazil    |
| 330 | Nina        | F      |  91 | Spain     |
| 331 | Briella     | F      |  75 | Sri Lanka |
| 332 | Wade        | M      |  79 | Brazil    |
| 333 | Chance      | M      |  39 | Italy     |
| 334 | Odin        | M      |  56 | Ireland   |
| 335 | Anderson    | M      |  41 | India     |
| 336 | Amari       | F      |  96 | Australia |
| 337 | Adriana     | F      |  35 | Spain     |
| 338 | Kane        | M      |  15 | Sri Lanka |
| 339 | Raymond     | M      |  78 | India     |
| 340 | Cristian    | M      |  84 | Spain     |
| 341 | Kalani      | F      |  49 | Sri Lanka |
| 342 | Aniyah      | F      |  92 | USA       |
| 343 | Aziel       | M      |  49 | USA       |
| 344 | Prince      | M      |  62 | India     |
| 345 | Ezequiel    | M      |  80 | Sri Lanka |
| 346 | Jake        | M      |  32 | Spain     |
| 347 | Otto        | M      |  19 | Australia |
| 348 | Amina       | F      |  18 | USA       |
| 349 | Ariyah      | F      |  73 | Spain     |
| 350 | Adelynn     | F      |  44 | Italy     |
| 351 | Remington   | F      |  38 | USA       |
| 352 | Reign       | F      |  22 | Italy     |
| 353 | Eduardo     | M      |  21 | Brazil    |
| 354 | Rylan       | M      |  16 | Chile     |
| 355 | Ali         | M      |  76 | Brazil    |
| 356 | Willa       | F      |  50 | India     |
| 357 | Avianna     | F      |  30 | Italy     |
| 358 | Makayla     | F      |  30 | Ireland   |
| 359 | Gracelyn    | F      |  35 | Ireland   |
| 360 | Elle        | F      |  28 | Australia |
| 361 | Amiyah      | F      |  74 | Spain     |
| 362 | Arielle     | F      |  59 | Italy     |
| 363 | Elianna     | F      |  61 | Sri Lanka |
| 364 | Giselle     | F      |  77 | Chile     |
+-----+-------------+--------+-----+-----------+
364 rows in set (0.01 sec)

mysql> SELECT COUNT(id), gender
    -> FROM persons
    -> WHERE age >= 20 AND age <= 24
    -> GROUP BY gender;
+-----------+--------+
| COUNT(id) | gender |
+-----------+--------+
|        12 | M      |
|         6 | F      |
+-----------+--------+
2 rows in set (0.00 sec)

mysql> SELECT COUNT(id), gender
    -> FROM persons
    -> WHERE age >= 25 AND age <= 29
    -> GROUP BY gender;
+-----------+--------+
| COUNT(id) | gender |
+-----------+--------+
|         8 | F      |
|        10 | M      |
+-----------+--------+
2 rows in set (0.00 sec)

mysql> SELECT COUNT(id), gender, '20 - 24' as Age_range
    -> FROM persons
    -> WHERE age >= 20 and age <= 24
    -> GROUP BY gender
    ->
    -> UNION
    ->
    -> SELECT COUNT(id), gender
    -> FROM persons
    -> WHERE age >= 25 and age <= 29
    -> GROUP BY gender;
ERROR 1222 (21000): The used SELECT statements have a different number of columns
mysql> SELECT COUNT(id), gender, '20 - 24' as Age_range
    -> FROM persons
    -> WHERE age >= 20 and age <= 24
    -> GROUP BY gender
    ->
    -> UNION
    ->
    -> SELECT COUNT(id), gender, '25 - 29' as Age_range
    -> FROM persons
    -> WHERE age >= 25 and age <= 29
    -> GROUP BY gender;
+-----------+--------+-----------+
| COUNT(id) | gender | Age_range |
+-----------+--------+-----------+
|        12 | M      | 20 - 24   |
|         6 | F      | 20 - 24   |
|         8 | F      | 25 - 29   |
|        10 | M      | 25 - 29   |
+-----------+--------+-----------+
4 rows in set (0.00 sec)

mysql> SELECT DISTINCT Country
    -> FROM Persons;
+-----------+
| Country   |
+-----------+
| India     |
| Ireland   |
| Chile     |
| Spain     |
| Italy     |
| Brazil    |
| Australia |
| USA       |
| Sri Lanka |
+-----------+
9 rows in set (0.00 sec)

mysql> SELECT COUNT(ID), Gender, 'Asia'
    -> FROM Persons
    -> WHERE Country IN ('India', 'Sri Lanka')
    -> GROUP BY Gender;
+-----------+--------+------+
| COUNT(ID) | Gender | Asia |
+-----------+--------+------+
|        33 | F      | Asia |
|        39 | M      | Asia |
+-----------+--------+------+
2 rows in set (0.00 sec)

mysql> SELECT COUNT(ID), Gender, 'Europe'
    -> FROM Persons
    -> WHERE Country IN ('Ireland', 'Italy', 'Spain')
    -> GROUP BY Gender;
+-----------+--------+--------+
| COUNT(ID) | Gender | Europe |
+-----------+--------+--------+
|        67 | M      | Europe |
|        64 | F      | Europe |
+-----------+--------+--------+
2 rows in set (0.00 sec)

mysql> SELECT COUNT(ID), Gender, 'South America'
    -> FROM Persons
    -> WHERE Country IN ('Brazil', 'Chile')
    -> GROUP BY Gender;
+-----------+--------+---------------+
| COUNT(ID) | Gender | South America |
+-----------+--------+---------------+
|        53 | M      | South America |
|        32 | F      | South America |
+-----------+--------+---------------+
2 rows in set (0.00 sec)

mysql> SELECT COUNT(ID), Gender, 'Australia'
    -> FROM Persons
    -> WHERE Country ='Australia'
    -> GROUP BY Gender;
+-----------+--------+-----------+
| COUNT(ID) | Gender | Australia |
+-----------+--------+-----------+
|        16 | F      | Australia |
|        20 | M      | Australia |
+-----------+--------+-----------+
2 rows in set (0.00 sec)

mysql> SELECT COUNT(ID) as Count, Gender, 'Asia' as Continent
    -> FROM Persons
    -> WHERE Country IN ('India', 'Sri Lanka')
    -> GROUP BY Gender
    ->
    -> UNION
    ->
    -> SELECT COUNT(ID), Gender, 'Europe'
    -> FROM Persons
    -> WHERE Country IN ('Ireland', 'Italy', 'Spain')
    -> GROUP BY Gender
    ->
    -> UNION
    ->
    -> SELECT COUNT(ID), Gender, 'South America'
    -> FROM Persons
    -> WHERE Country IN ('Brazil', 'Chile')
    -> GROUP BY Gender
    ->
    -> UNION
    ->
    -> SELECT COUNT(ID), Gender, 'North America'
    -> FROM Persons
    -> WHERE Country ='USA'
    -> GROUP BY Gender
    ->
    -> UNION
    ->
    -> SELECT COUNT(ID), Gender, 'Australia'
    -> FROM Persons
    -> WHERE Country ='Australia'
    -> GROUP BY Gender;
+-------+--------+---------------+
| Count | Gender | Continent     |
+-------+--------+---------------+
|    33 | F      | Asia          |
|    39 | M      | Asia          |
|    67 | M      | Europe        |
|    64 | F      | Europe        |
|    53 | M      | South America |
|    32 | F      | South America |
|    22 | M      | North America |
|    18 | F      | North America |
|    16 | F      | Australia     |
|    20 | M      | Australia     |
+-------+--------+---------------+
10 rows in set (0.01 sec)

mysql> SELECT AVG(AGE) as Average_age, Gender, 'Asia' as Continent
    -> FROM Persons
    -> WHERE Country IN ('India', 'Sri Lanka')
    -> GROUP BY Gender
    ->
    -> UNION
    ->
    -> SELECT AVG(AGE), Gender, 'Europe'
    -> FROM Persons
    -> WHERE Country IN ('Ireland', 'Italy', 'Spain')
    -> GROUP BY Gender
    ->
    -> UNION
    ->
    -> SELECT AVG(AGE), Gender, 'South America'
    -> FROM Persons
    -> WHERE Country IN ('Brazil', 'Chile')
    -> GROUP BY Gender
    ->
    -> UNION
    ->
    -> SELECT AVG(AGE), Gender, 'North America'
    -> FROM Persons
    -> WHERE Country ='USA'
    -> GROUP BY Gender
    ->
    -> UNION
    ->
    -> SELECT AVG(AGE), Gender, 'Australia'
    -> FROM Persons
    -> WHERE Country ='Australia'
    -> GROUP BY Gender;
+-------------+--------+---------------+
| Average_age | Gender | Continent     |
+-------------+--------+---------------+
|     58.2727 | F      | Asia          |
|     63.3333 | M      | Asia          |
|     55.6567 | M      | Europe        |
|     59.2031 | F      | Europe        |
|     55.7547 | M      | South America |
|     58.8750 | F      | South America |
|     53.8636 | M      | North America |
|     55.2778 | F      | North America |
|     60.0625 | F      | Australia     |
|     55.5500 | M      | Australia     |
+-------------+--------+---------------+
10 rows in set (0.00 sec)

mysql> SELECT * FROM Persons
    -> WHERE id % 2 = 0;
+-----+-----------+--------+-----+-----------+
| id  | name      | gender | age | country   |
+-----+-----------+--------+-----+-----------+
|   2 | Liam      | M      |  70 | Ireland   |
|   4 | Oliver    | M      |  60 | Ireland   |
|   6 | Charlotte | F      |  26 | Italy     |
|   8 | James     | M      |  92 | Brazil    |
|  10 | Eleanor   | F      |  48 | Italy     |
|  12 | William   | M      |  90 | Ireland   |
|  14 | Luna      | F      |  40 | Australia |
|  16 | Gianna    | F      |  95 | India     |
|  18 | Lucas     | M      |  75 | USA       |
|  20 | Abigail   | F      |  69 | Sri Lanka |
|  22 | Avery     | F      |  46 | Italy     |
|  24 | Emily     | F      |  13 | India     |
|  26 | Theodore  | M      |  38 | Ireland   |
|  28 | Levi      | M      |  64 | Italy     |
|  30 | Nora      | F      |  77 | Ireland   |
|  32 | Madison   | F      |  74 | Italy     |
|  34 | Lily      | F      |  98 | Spain     |
|  36 | Asher     | M      |  58 | India     |
|  38 | Violet    | F      |  19 | India     |
|  40 | Joseph    | M      |  81 | Australia |
|  42 | David     | M      |  62 | Sri Lanka |
|  44 | Luke      | M      |  35 | USA       |
|  46 | Daniel    | M      |  63 | Chile     |
|  48 | Carter    | M      |  25 | Spain     |
|  50 | Josephine | F      |  30 | Brazil    |
|  52 | Ivy       | F      |  21 | Spain     |
|  54 | Lillian   | F      |  72 | Australia |
|  56 | Elena     | F      |  27 | Chile     |
|  58 | Isaiah    | M      |  80 | Italy     |
|  60 | Joshua    | M      |  49 | Spain     |
|  62 | Nolan     | M      |  99 | Chile     |
|  64 | Aaliyah   | F      |  67 | Australia |
|  66 | Brooklyn  | F      |  38 | India     |
|  68 | Cameron   | M      |  47 | Italy     |
|  70 | Eli       | M      |  50 | Australia |
|  72 | Ryan      | M      |  84 | India     |
|  74 | Madelyn   | F      |  53 | USA       |
|  76 | Bella     | F      |  37 | Australia |
|  78 | Cooper    | M      |  51 | Ireland   |
|  80 | Easton    | M      |  28 | Spain     |
|  82 | Natalia   | F      |  97 | Ireland   |
|  84 | Caroline  | F      |  19 | Spain     |
|  86 | Gabriella | F      |  78 | Sri Lanka |
|  88 | Landon    | M      |  35 | USA       |
|  90 | Roman     | M      |  33 | Italy     |
|  92 | Emery     | F      |  85 | Spain     |
|  94 | Axel      | M      |  83 | Australia |
|  96 | Eva       | F      |  22 | Chile     |
|  98 | Jose      | M      |  11 | Italy     |
| 100 | Silas     | M      |  82 | India     |
| 102 | Parker    | M      |  41 | Australia |
| 104 | Vivian    | F      |  26 | Italy     |
| 106 | Weston    | M      |  72 | Ireland   |
| 108 | Connor    | M      |  32 | Ireland   |
| 110 | Iris      | F      |  16 | Ireland   |
| 112 | Carson    | M      |  38 | Chile     |
| 114 | Xavier    | M      |  95 | Brazil    |
| 116 | Melody    | F      |  21 | USA       |
| 118 | Jonathan  | M      |  42 | Sri Lanka |
| 120 | Jameson   | M      |  85 | Spain     |
| 122 | Everett   | M      |  64 | India     |
| 124 | Eden      | F      |  74 | Spain     |
| 126 | Vincent   | M      |  81 | Brazil    |
| 128 | Myles     | M      |  54 | Italy     |
| 130 | Charlie   | F      |  62 | USA       |
| 132 | Melanie   | F      |  24 | Italy     |
| 134 | Jason     | M      |  16 | Ireland   |
| 136 | Cole      | M      |  40 | Chile     |
| 138 | Alina     | F      |  40 | Chile     |
| 140 | Ximena    | F      |  83 | Spain     |
| 142 | Lorenzo   | M      |  31 | Italy     |
| 144 | Luis      | M      |  27 | Australia |
| 146 | Archer    | M      |  91 | Italy     |
| 148 | Jonah     | M      |  59 | Brazil    |
| 150 | Reese     | F      |  48 | Ireland   |
| 152 | Thiago    | M      |  75 | India     |
| 154 | River     | F      |  61 | Sri Lanka |
| 156 | Zachary   | M      |  62 | USA       |
| 158 | Braxton   | M      |  16 | Italy     |
| 160 | Valeria   | F      |  38 | Brazil    |
| 162 | Rhett     | M      |  98 | Chile     |
| 164 | Jude      | M      |  81 | Spain     |
| 166 | Ember     | F      |  28 | USA       |
| 168 | Carlos    | M      |  38 | USA       |
| 170 | Adriel    | M      |  19 | Chile     |
| 172 | Faith     | F      |  42 | Sri Lanka |
| 174 | Ace       | M      |  94 | Ireland   |
| 176 | Jayce     | M      |  28 | Australia |
| 178 | June      | F      |  98 | Ireland   |
| 180 | Maxwell   | M      |  89 | Italy     |
| 182 | Dean      | M      |  79 | Chile     |
| 184 | Anastasia | F      |  32 | Sri Lanka |
| 186 | Matteo    | M      |  66 | Italy     |
| 188 | Ivan      | M      |  16 | Chile     |
| 190 | Jesus     | M      |  98 | Brazil    |
| 192 | Ruth      | F      |  45 | Sri Lanka |
| 194 | Max       | M      |  28 | Chile     |
| 196 | Graham    | M      |  68 | USA       |
| 198 | Sara      | F      |  69 | Brazil    |
| 200 | Beckett   | M      |  73 | USA       |
| 202 | Karter    | M      |  21 | Chile     |
| 204 | Abraham   | M      |  79 | Brazil    |
| 206 | Selena    | F      |  83 | Chile     |
| 208 | Morgan    | F      |  42 | Italy     |
| 210 | Blake     | M      |  42 | USA       |
| 212 | Dawson    | M      |  42 | Brazil    |
| 214 | Finley    | F      |  46 | India     |
| 216 | Tristan   | M      |  66 | Sri Lanka |
| 218 | Avery     | M      |  92 | Sri Lanka |
| 220 | Grant     | M      |  94 | Sri Lanka |
| 222 | London    | F      |  75 | Italy     |
| 224 | Elsie     | F      |  63 | Ireland   |
| 226 | Peter     | M      |  87 | Chile     |
| 228 | Edward    | M      |  78 | USA       |
| 230 | Nyla      | F      |  96 | Chile     |
| 232 | Hope      | F      |  51 | Chile     |
| 234 | Kaia      | F      |  41 | Ireland   |
| 236 | Adonis    | M      |  12 | Australia |
| 238 | Matias    | M      |  75 | USA       |
| 240 | Lukas     | M      |  93 | Spain     |
| 242 | Rachel    | F      |  58 | India     |
| 244 | Rowan     | F      |  93 | Italy     |
| 246 | Zane      | M      |  81 | Brazil    |
| 248 | Lilah     | F      | 100 | Spain     |
| 250 | Phoebe    | F      |  67 | Australia |
| 252 | Kash      | M      |  22 | Chile     |
| 254 | Kyler     | M      |  94 | Australia |
| 256 | Jett      | M      |  80 | Australia |
| 258 | Kayla     | F      |  92 | India     |
| 260 | Elaina    | F      |  27 | Sri Lanka |
| 262 | Brooke    | F      |  17 | Sri Lanka |
| 264 | Simon     | M      |  26 | India     |
| 266 | Adelaide  | F      |  91 | India     |
| 268 | Kenneth   | M      |  86 | Chile     |
| 270 | Kaden     | M      |  75 | Italy     |
| 272 | Delaney   | F      |  58 | USA       |
| 274 | Mya       | F      |  37 | USA       |
| 276 | Maximus   | M      |  21 | Brazil    |
| 278 | Finley    | M      |  14 | Australia |
| 280 | Trinity   | F      |  10 | USA       |
| 282 | Tatum     | F      |  69 | Brazil    |
| 284 | Crew      | M      |  46 | Ireland   |
| 286 | Kali      | F      |  14 | Brazil    |
| 288 | Maggie    | F      |  73 | Spain     |
| 290 | Dallas    | M      |  73 | Sri Lanka |
| 292 | Brady     | M      |  23 | Ireland   |
| 294 | Joanna    | F      |  64 | India     |
| 296 | Bryan     | M      |  54 | Brazil    |
| 298 | Cohen     | M      |  28 | Brazil    |
| 300 | Cayden    | M      |  42 | Chile     |
| 302 | Leia      | F      |  68 | Ireland   |
| 304 | Niko      | M      |  54 | Sri Lanka |
| 306 | Zander    | M      |  42 | Chile     |
| 308 | Rory      | M      |  93 | Sri Lanka |
| 310 | Lia       | F      |  50 | Brazil    |
| 312 | Francisco | M      |  50 | Brazil    |
| 314 | Kobe      | M      |  11 | Chile     |
| 316 | Jayla     | F      |  16 | Chile     |
| 318 | Daxton    | M      |  90 | Chile     |
| 320 | Hallie    | F      |  86 | Sri Lanka |
| 322 | Orion     | M      |  38 | USA       |
| 324 | Ophelia   | F      |  58 | USA       |
| 326 | Alayah    | F      |  99 | USA       |
| 328 | Cairo     | M      |  83 | Spain     |
| 330 | Nina      | F      |  91 | Spain     |
| 332 | Wade      | M      |  79 | Brazil    |
| 334 | Odin      | M      |  56 | Ireland   |
| 336 | Amari     | F      |  96 | Australia |
| 338 | Kane      | M      |  15 | Sri Lanka |
| 340 | Cristian  | M      |  84 | Spain     |
| 342 | Aniyah    | F      |  92 | USA       |
| 344 | Prince    | M      |  62 | India     |
| 346 | Jake      | M      |  32 | Spain     |
| 348 | Amina     | F      |  18 | USA       |
| 350 | Adelynn   | F      |  44 | Italy     |
| 352 | Reign     | F      |  22 | Italy     |
| 354 | Rylan     | M      |  16 | Chile     |
| 356 | Willa     | F      |  50 | India     |
| 358 | Makayla   | F      |  30 | Ireland   |
| 360 | Elle      | F      |  28 | Australia |
| 362 | Arielle   | F      |  59 | Italy     |
| 364 | Giselle   | F      |  77 | Chile     |
+-----+-----------+--------+-----+-----------+
182 rows in set (0.01 sec)

mysql> SELECT * FROM Persons
    -> WHERE id % 3 = 0;
+-----+-----------+--------+-----+-----------+
| id  | name      | gender | age | country   |
+-----+-----------+--------+-----+-----------+
|   3 | Noah      | M      |  82 | Chile     |
|   6 | Charlotte | F      |  26 | Italy     |
|   9 | Elizabeth | F      |  60 | India     |
|  12 | William   | M      |  90 | Ireland   |
|  15 | Camila    | F      |  73 | Spain     |
|  18 | Lucas     | M      |  75 | USA       |
|  21 | Sofia     | F      |  81 | Spain     |
|  24 | Emily     | F      |  13 | India     |
|  27 | Jack      | M      |  94 | USA       |
|  30 | Nora      | F      |  77 | Ireland   |
|  33 | Ellie     | F      |  75 | Brazil    |
|  36 | Asher     | M      |  58 | India     |
|  39 | Aurora    | F      |  71 | Sri Lanka |
|  42 | David     | M      |  62 | Sri Lanka |
|  45 | Michael   | M      |  83 | Ireland   |
|  48 | Carter    | M      |  25 | Spain     |
|  51 | Maverick  | M      |  61 | Sri Lanka |
|  54 | Lillian   | F      |  72 | Australia |
|  57 | Naomi     | F      |  55 | Chile     |
|  60 | Joshua    | M      |  49 | Spain     |
|  63 | Adrian    | M      |  65 | Brazil    |
|  66 | Brooklyn  | F      |  38 | India     |
|  69 | Santiago  | M      |  46 | Ireland   |
|  72 | Ryan      | M      |  84 | India     |
|  75 | Josephine | F      |  17 | India     |
|  78 | Cooper    | M      |  51 | Ireland   |
|  81 | Kai       | M      |  49 | Ireland   |
|  84 | Caroline  | F      |  19 | Spain     |
|  87 | Christian | M      |  91 | Ireland   |
|  90 | Roman     | M      |  33 | Italy     |
|  93 | Lydia     | F      |  79 | Spain     |
|  96 | Eva       | F      |  22 | Chile     |
|  99 | Bennett   | M      |  18 | Brazil    |
| 102 | Parker    | M      |  41 | Australia |
| 105 | Clara     | F      |  98 | USA       |
| 108 | Connor    | M      |  32 | Ireland   |
| 111 | Ayla      | F      |  88 | Sri Lanka |
| 114 | Xavier    | M      |  95 | Brazil    |
| 117 | Julia     | F      |  75 | Australia |
| 120 | Jameson   | M      |  85 | Spain     |
| 123 | Arya      | F      |  43 | Chile     |
| 126 | Vincent   | M      |  81 | Brazil    |
| 129 | Harrison  | M      |  18 | India     |
| 132 | Melanie   | F      |  24 | Italy     |
| 135 | Brayden   | M      |  21 | Italy     |
| 138 | Alina     | F      |  40 | Chile     |
| 141 | George    | M      |  23 | Brazil    |
| 144 | Luis      | M      |  27 | Australia |
| 147 | Enzo      | M      |  80 | India     |
| 150 | Reese     | F      |  48 | Ireland   |
| 153 | Theo      | M      |  68 | Chile     |
| 156 | Zachary   | M      |  62 | USA       |
| 159 | Esther    | F      |  69 | Italy     |
| 162 | Rhett     | M      |  98 | Chile     |
| 165 | Bailey    | F      |  72 | Italy     |
| 168 | Carlos    | M      |  38 | USA       |
| 171 | Alexandra | F      | 100 | USA       |
| 174 | Ace       | M      |  94 | Ireland   |
| 177 | Millie    | F      | 100 | Ireland   |
| 180 | Maxwell   | M      |  89 | Italy     |
| 183 | Ada       | F      |  32 | Italy     |
| 186 | Matteo    | M      |  66 | Italy     |
| 189 | Elliott   | M      |  43 | Spain     |
| 192 | Ruth      | F      |  45 | Sri Lanka |
| 195 | Elliot    | M      |  39 | Italy     |
| 198 | Sara      | F      |  69 | Brazil    |
| 201 | Amari     | M      |  65 | Spain     |
